num;coord_x;coord_y
20490;-84.452382300;10.466008810
20491;-84.452344500;10.466006610
20492;-84.452306300;10.466002970
20493;-84.452267100;10.466000860
20494;-84.452229300;10.465998760
20495;-84.452191200;10.465996420
20496;-84.452153100;10.465992850
20497;-84.452115000;10.465990740
20498;-84.452076600;10.465987020
20499;-84.452038300;10.465984810
20500;-84.451999900;10.465981840
20501;-84.451961500;10.465978880
20502;-84.451923100;10.465976750
20503;-84.451884700;10.465974610
20504;-84.451846200;10.465971420
20505;-84.451807800;10.465968670
20506;-84.451769400;10.465966220
20507;-84.451731000;10.465962740
20508;-84.451692600;10.465960610
20509;-84.451654200;10.465958470
20510;-84.451615900;10.465955840
20511;-84.451577700;10.465952560
20512;-84.451539300;10.465950420
20513;-84.451501000;10.465946630
20514;-84.451463100;10.465943860
20515;-84.451425000;10.465940740
20516;-84.451387000;10.465937070
20517;-84.451349200;10.465932870
20518;-84.451310700;10.465928670
20519;-84.451272100;10.465924490
20520;-84.451234600;10.465920320
20521;-84.451196700;10.465916160
20522;-84.451157900;10.465911990
20523;-84.451119400;10.465907840
20524;-84.451081900;10.465903720
20525;-84.451044400;10.465899290
20526;-84.451005900;10.465893810
20527;-84.450968000;10.465889710
20528;-84.450929000;10.465885610
20529;-84.450891700;10.465879660
20530;-84.450853500;10.465874090
20531;-84.450816000;10.465869110
20532;-84.450777200;10.465862980
20533;-84.450740100;10.465856860
20534;-84.450701600;10.465850730
20535;-84.450664100;10.465844610
20536;-84.450625400;10.465838480
20537;-84.450588100;10.465830860
20538;-84.450549500;10.465824540
20539;-84.450512700;10.465817820
20540;-84.450475000;10.465810620
20541;-84.450437600;10.465803160
20542;-84.450399200;10.465794990
20543;-84.450362100;10.465786860
20544;-84.450324100;10.465778690
20545;-84.450287700;10.465770590
20546;-84.450249600;10.465762460
20547;-84.450212800;10.465754150
20548;-84.450175000;10.465744620
20549;-84.450137800;10.465735650
20550;-84.450100700;10.465726820
20551;-84.450063000;10.465717190
20552;-84.450026800;10.465707150
20553;-84.449990000;10.465697110
20554;-84.449953000;10.465687110
20555;-84.449915500;10.465677070
20556;-84.449879100;10.465667070
20557;-84.449841600;10.465657110
20558;-84.449805000;10.465646490
20559;-84.449767800;10.465635400
20560;-84.449731700;10.465625360
20561;-84.449694000;10.465613720
20562;-84.449657700;10.465603290
20563;-84.449621200;10.465591140
20564;-84.449584500;10.465578890
20565;-84.449547700;10.465566640
20566;-84.449512400;10.465552620
20567;-84.449475900;10.465540270
20568;-84.449439900;10.465527920
20569;-84.449404200;10.465515570
20570;-84.449367400;10.465501510
20571;-84.449332000;10.465489160
20572;-84.449295800;10.465475970
20573;-84.449259400;10.465462740
20574;-84.449223700;10.465448640
20575;-84.449188400;10.465435780
20576;-84.449152500;10.465421320
20577;-84.449116300;10.465407990
20578;-84.449081200;10.465393990
20579;-84.449046200;10.465379580
20580;-84.449011100;10.465365120
20581;-84.448974800;10.465350650
20582;-84.448939100;10.465334660
20583;-84.448905800;10.465319860
20584;-84.448870700;10.465303320
20585;-84.448835500;10.465287840
20586;-84.448800600;10.465271990
20587;-84.448765900;10.465253920
20588;-84.448732400;10.465237460
20589;-84.448697500;10.465221060
20590;-84.448663900;10.465203270
20591;-84.448629200;10.465186410
20592;-84.448594700;10.465168320
20593;-84.448561600;10.465150950
20594;-84.448527100;10.465133520
20595;-84.448493700;10.465115340
20596;-84.448460200;10.465096740
20597;-84.448425700;10.465078070
20598;-84.448392800;10.465060720
20599;-84.448359600;10.465042530
20600;-84.448324900;10.465023930
20601;-84.448291800;10.465004610
20602;-84.448258700;10.464985070
20603;-84.448225800;10.464966540
20604;-84.448192700;10.464946270
20605;-84.448159800;10.464927750
20606;-84.448126700;10.464908110
20607;-84.448093800;10.464887520
20608;-84.448062400;10.464868610
20609;-84.448027900;10.464848570
20610;-84.447994900;10.464829970
20611;-84.447963000;10.464809940
20612;-84.447930300;10.464790940
20613;-84.447897600;10.464770190
20614;-84.447865500;10.464749440
20615;-84.447833600;10.464728690
20616;-84.447802300;10.464706190
20617;-84.447769500;10.464685360
20618;-84.447738200;10.464663630
20619;-84.447706900;10.464641940
20620;-84.447677100;10.464619270
20621;-84.447645500;10.464596610
20622;-84.447615100;10.464574740
20623;-84.447584300;10.464551640
20624;-84.447556000;10.464530120
20625;-84.447525000;10.464506930
20626;-84.447495500;10.464483730
20627;-84.447464500;10.464460540
20628;-84.447434800;10.464437350
20629;-84.447404600;10.464414160
20630;-84.447374000;10.464389720
20631;-84.447344600;10.464366110
20632;-84.447314800;10.464342660
20633;-84.447284100;10.464318240
20634;-84.447254600;10.464295050
20635;-84.447225300;10.464270390
20636;-84.447195800;10.464246760
20637;-84.447166300;10.464222320
20638;-84.447135400;10.464199130
20639;-84.447105600;10.464174280
20640;-84.447076000;10.464150560
20641;-84.447046400;10.464126130
20642;-84.447016900;10.464101530
20643;-84.446987300;10.464077790
20644;-84.446957700;10.464053130
20645;-84.446928100;10.464028760
20646;-84.446898500;10.464004900
20647;-84.446869000;10.463980040
20648;-84.446839300;10.463955990
20649;-84.446809900;10.463931990
20650;-84.446780400;10.463907160
20651;-84.446752600;10.463882280
20652;-84.446723000;10.463858230
20653;-84.446693600;10.463833030
20654;-84.446664200;10.463809490
20655;-84.446634700;10.463784190
20656;-84.446605300;10.463759930
20657;-84.446576000;10.463735560
20658;-84.446546800;10.463710580
20659;-84.446517600;10.463687130
20660;-84.446487500;10.463662130
20661;-84.446457600;10.463638490
20662;-84.446428700;10.463613990
20663;-84.446399500;10.463588990
20664;-84.446369500;10.463564090
20665;-84.446339800;10.463540620
20666;-84.446310800;10.463516060
20667;-84.446281400;10.463491260
20668;-84.446251300;10.463466460
20669;-84.446222200;10.463441560
20670;-84.446193300;10.463418430
20671;-84.446164200;10.463393530
20672;-84.446135200;10.463368630
20673;-84.446106000;10.463343630
20674;-84.446077000;10.463318730
20675;-84.446047900;10.463293830
20676;-84.446018700;10.463268830
20677;-84.445989700;10.463243930
20678;-84.445960500;10.463218930
20679;-84.445931000;10.463195590
20680;-84.445900600;10.463170690
20681;-84.445871700;10.463145890
20682;-84.445842800;10.463121090
20683;-84.445813800;10.463096290
20684;-84.445785000;10.463071590
20685;-84.445755100;10.463046890
20686;-84.445725600;10.463022090
20687;-84.445696800;10.462997390
20688;-84.445668100;10.462972790
20689;-84.445638100;10.462947990
20690;-84.445608800;10.462923390
20691;-84.445580100;10.462898790
20692;-84.445551300;10.462874090
20693;-84.445522700;10.462849590
20694;-84.445492600;10.462824890
20695;-84.445463500;10.462800290
20696;-84.445434600;10.462775790
20697;-84.445404700;10.462751290
20698;-84.445375100;10.462726890
20699;-84.445346000;10.462702390
20700;-84.445315800;10.462677990
20701;-84.445286800;10.462653590
20702;-84.445257200;10.462629190
20703;-84.445227300;10.462604690
20704;-84.445198500;10.462580290
20705;-84.445168100;10.462555690
20706;-84.445138800;10.462531190
20707;-84.445109200;10.462506590
20708;-84.445080600;10.462482090
20709;-84.445050400;10.462459260
20710;-84.445021200;10.462434760
20711;-84.444990400;10.462410160
20712;-84.444961200;10.462387010
20713;-84.444930700;10.462362790
20714;-84.444900100;10.462340340
20715;-84.444869300;10.462316960
20716;-84.444838700;10.462293660
20717;-84.444808100;10.462271200
20718;-84.444779300;10.462247170
20719;-84.444748000;10.462224710
20720;-84.444716500;10.462201330
20721;-84.444686100;10.462178400
20722;-84.444655700;10.462156130
20723;-84.444623800;10.462133940
20724;-84.444592800;10.462112530
20725;-84.444560500;10.462091240
20726;-84.444528400;10.462069150
20727;-84.444498100;10.462047280
20728;-84.444466100;10.462026820
20729;-84.444433900;10.462005530
20730;-84.444400800;10.461984390
20731;-84.444368400;10.461963940
20732;-84.444336500;10.461942360
20733;-84.444304200;10.461922440
20734;-84.444271100;10.461902530
20735;-84.444239400;10.461881610
20736;-84.444206100;10.461861110
20737;-84.444174100;10.461841280
20738;-84.444174100;10.461841280
20739;-84.444140700;10.461821450
20740;-84.444108300;10.461801610
20741;-84.444074700;10.461782860
20742;-84.444042300;10.461763690
20743;-84.444009100;10.461743950
20744;-84.443975700;10.461725940
20745;-84.443942200;10.461706840
20746;-84.443908800;10.461689140
20747;-84.443874200;10.461670280
20748;-84.443840300;10.461652070
20749;-84.443807000;10.461634360
20750;-84.443773700;10.461615150
20751;-84.443739700;10.461597530
20752;-84.443705400;10.461579900
20753;-84.443671000;10.461562350
20754;-84.443637500;10.461546330
20755;-84.443602400;10.461528990
20756;-84.443567300;10.461513390
20757;-84.443532200;10.461497800
20758;-84.443497200;10.461481270
20759;-84.443462100;10.461464990
20760;-84.443427000;10.461449390
20761;-84.443393700;10.461433860
20762;-84.443358300;10.461418330
20763;-84.443322200;10.461402800
20764;-84.443287500;10.461387400
20765;-84.443252700;10.461371930
20766;-84.443217900;10.461356460
20767;-84.443181600;10.461341160
20768;-84.443146600;10.461327690
20769;-84.443110800;10.461313660
20770;-84.443075300;10.461299130
20771;-84.443039000;10.461285770
20772;-84.443002700;10.461272410
20773;-84.442968100;10.461259050
20774;-84.442932000;10.461245750
20775;-84.442895900;10.461232450
20776;-84.442859800;10.461219150
20777;-84.442823700;10.461206710
20778;-84.442787800;10.461194280
20779;-84.442750400;10.461180980
20780;-84.442714300;10.461167800
20781;-84.442678300;10.461156220
20782;-84.442642500;10.461143350
20783;-84.442606200;10.461131520
20784;-84.442569300;10.461119080
20785;-84.442533700;10.461106880
20786;-84.442496900;10.461093750
20787;-84.442460800;10.461082000
20788;-84.442425000;10.461069110
20789;-84.442387700;10.461057780
20790;-84.442351700;10.461046200
20791;-84.442314600;10.461033560
20792;-84.442278700;10.461022210
20793;-84.442241900;10.461009920
20794;-84.442205400;10.460997950
20795;-84.442169500;10.460986600
20796;-84.442131900;10.460975250
20797;-84.442095800;10.460963620
20798;-84.442059500;10.460950730
20799;-84.442023300;10.460939280
20800;-84.441986800;10.460927780
20801;-84.441950400;10.460916280
20802;-84.441913900;10.460904730
20803;-84.441877300;10.460893180
20804;-84.441840700;10.460881630
20805;-84.441804300;10.460870130
20806;-84.441767700;10.460858580
20807;-84.441731100;10.460848110
20808;-84.441693200;10.460837150
20809;-84.441656200;10.460825550
20810;-84.441619700;10.460814050
20811;-84.441583200;10.460802500
20812;-84.441546600;10.460791650
20813;-84.441510200;10.460781110
20814;-84.441473600;10.460769560
20815;-84.441437200;10.460758060
20816;-84.441400600;10.460746510
20817;-84.441364000;10.460734960
20818;-84.441327500;10.460723410
20819;-84.441291000;10.460711090
20820;-84.441254500;10.460698700
20821;-84.441218100;10.460687200
20822;-84.441181600;10.460675700
20823;-84.441145200;10.460664200
20824;-84.441108600;10.460652750
20825;-84.441070900;10.460641250
20826;-84.441034500;10.460629750
20827;-84.440998000;10.460617090
20828;-84.440961800;10.460605130
20829;-84.440925400;10.460591980
20830;-84.440889000;10.460580460
20831;-84.440852700;10.460569010
20832;-84.440816400;10.460556850
20833;-84.440780000;10.460544400
20834;-84.440743600;10.460532900
20835;-84.440707300;10.460521450
20836;-84.440670900;10.460508280
20837;-84.440634500;10.460496780
20838;-84.440598100;10.460485280
20839;-84.440561800;10.460473830
20840;-84.440525300;10.460461240
20841;-84.440488800;10.460449110
20842;-84.440452300;10.460437560
20843;-84.440415700;10.460426010
20844;-84.440379000;10.460414410
20845;-84.440342200;10.460402810
20846;-84.440305200;10.460391110
20847;-84.440269100;10.460379310
20848;-84.440232400;10.460367610
20849;-84.440195400;10.460355860
20850;-84.440159800;10.460344620
20851;-84.440122800;10.460334130
20852;-84.440085700;10.460322430
20853;-84.440049800;10.460310680
20854;-84.440013100;10.460298980
20855;-84.439976100;10.460287490
20856;-84.439939000;10.460277250
20857;-84.439902800;10.460265550
20858;-84.439866600;10.460253850
20859;-84.439829600;10.460242150
20860;-84.439792700;10.460230500
20861;-84.439756000;10.460220510
20862;-84.439720700;10.460208910
20863;-84.439684000;10.460197310
20864;-84.439647200;10.460185720
20865;-84.439610700;10.460174170
20866;-84.439574100;10.460161070
20867;-84.439537500;10.460149400
20868;-84.439500900;10.460137850
20869;-84.439464400;10.460126300
20870;-84.439427800;10.460114750
20871;-84.439391400;10.460103250
20872;-84.439354800;10.460093120
20873;-84.439318200;10.460081820
20874;-84.439279800;10.460070220
20875;-84.439243300;10.460059200
20876;-84.439206700;10.460048780
20877;-84.439170300;10.460038320
20878;-84.439132600;10.460028740
20879;-84.439095800;10.460017620
20880;-84.439059200;10.460007910
20881;-84.439021400;10.459998370
20882;-84.438984600;10.459988820
20883;-84.438947400;10.459979320
20884;-84.438910200;10.459969820
20885;-84.438872200;10.459961630
20886;-84.438835900;10.459952530
20887;-84.438798400;10.459944780
20888;-84.438760700;10.459935670
20889;-84.438723100;10.459927620
20890;-84.438685600;10.459918240
20891;-84.438648100;10.459909800
20892;-84.438610700;10.459901200
20893;-84.438573400;10.459893200
20894;-84.438536100;10.459885730
20895;-84.438498900;10.459876630
20896;-84.438461300;10.459869170
20897;-84.438422700;10.459861730
20898;-84.438385700;10.459854330
20899;-84.438347700;10.459846900
20900;-84.438309900;10.459839500
20901;-84.438273100;10.459832130
20902;-84.438234700;10.459826100
20903;-84.438196000;10.459820570
20904;-84.438159000;10.459813380
20905;-84.438120300;10.459808080
20906;-84.438082200;10.459804020
20907;-84.438045000;10.459798520
20908;-84.438006300;10.459793730
20909;-84.437967800;10.459790070
20910;-84.437929300;10.459785330
20911;-84.437892100;10.459781070
20912;-84.437854000;10.459777400
20913;-84.437815500;10.459773730
20914;-84.437777000;10.459770070
20915;-84.437738300;10.459766380
20916;-84.437700200;10.459762720
20917;-84.437663000;10.459759050
20918;-84.437624300;10.459756120
20919;-84.437585800;10.459753370
20920;-84.437547100;10.459749680
20921;-84.437509900;10.459747270
20922;-84.437471600;10.459744000
20923;-84.437432900;10.459741920
20924;-84.437394300;10.459738420
20925;-84.437355900;10.459736570
20926;-84.437318600;10.459734730
20927;-84.437279900;10.459732890
20928;-84.437241100;10.459731040
20929;-84.437203200;10.459729190
20930;-84.437165000;10.459728530
20931;-84.437126000;10.459727150
20932;-84.437087200;10.459726870
20933;-84.437050000;10.459726780
20934;-84.437010800;10.459725200
20935;-84.436972200;10.459725200
20936;-84.436934600;10.459725860
20937;-84.436895500;10.459726870
20938;-84.436857400;10.459726870
20939;-84.436819000;10.459726870
20940;-84.436781400;10.459726870
20941;-84.436742400;10.459728500
20942;-84.436703400;10.459728530
20943;-84.436665500;10.459728910
20944;-84.436626700;10.459730200
20945;-84.436588400;10.459730200
20946;-84.436549900;10.459731210
20947;-84.436512100;10.459731870
20948;-84.436472900;10.459731870
20949;-84.436434700;10.459733530
20950;-84.436396700;10.459733780
20951;-84.436358700;10.459735200
20952;-84.436320600;10.459735200
20953;-84.436282200;10.459736180
20954;-84.436243900;10.459736870
20955;-84.436205400;10.459738350
20956;-84.436166700;10.459738620
20957;-84.436128100;10.459740200
20958;-84.436089400;10.459740820
20959;-84.436051400;10.459741870
20960;-84.436013400;10.459743030
20961;-84.435974600;10.459743530
20962;-84.435937400;10.459745200
20963;-84.435898600;10.459745530
20964;-84.435860000;10.459746870
20965;-84.435822100;10.459747770
20966;-84.435783100;10.459748530
20967;-84.435745700;10.459749990
20968;-84.435707100;10.459751870
20969;-84.435668100;10.459752220
20970;-84.435629700;10.459754170
20971;-84.435591900;10.459755200
20972;-84.435552900;10.459756390
20973;-84.435515400;10.459758340
20974;-84.435476700;10.459760200
20975;-84.435437700;10.459760570
20976;-84.435399400;10.459762520
20977;-84.435361600;10.459763530
20978;-84.435322600;10.459764740
20979;-84.435285000;10.459766690
20980;-84.435246400;10.459768640
20981;-84.435207800;10.459770200
20982;-84.435170100;10.459770870
20983;-84.435131100;10.459772820
20984;-84.435092100;10.459774770
20985;-84.435054700;10.459776710
20986;-84.435015900;10.459778530
20987;-84.434977500;10.459778940
20988;-84.434939900;10.459780880
20989;-84.434901100;10.459781870
20990;-84.434862200;10.459783090
20991;-84.434824900;10.459785030
20992;-84.434786200;10.459786870
20993;-84.434747600;10.459787240
20994;-84.434709400;10.459788530
20995;-84.434671600;10.459789460
20996;-84.434632900;10.459790200
20997;-84.434594200;10.459790200
20998;-84.434555600;10.459791930
20999;-84.434518600;10.459793540
21000;-84.434480100;10.459794120
21001;-84.434441400;10.459796050
21002;-84.434402900;10.459796870
21003;-84.434364400;10.459798240
21004;-84.434326100;10.459798540
21005;-84.434287600;10.459800410
21006;-84.434249400;10.459801870
21007;-84.434211100;10.459802570
21008;-84.434172900;10.459804480
21009;-84.434134700;10.459805200
21010;-84.434096600;10.459806630
21011;-84.434056900;10.459808530
21012;-84.434019100;10.459810200
21013;-84.433981100;10.459810650
21014;-84.433943100;10.459811870
21015;-84.433904300;10.459812780
21016;-84.433865600;10.459814680
21017;-84.433827600;10.459815200
21018;-84.433789900;10.459816800
21019;-84.433750200;10.459818540
21020;-84.433712200;10.459818930
21021;-84.433674200;10.459820830
21022;-84.433635500;10.459821870
21023;-84.433596700;10.459822950
21024;-84.433558900;10.459824850
21025;-84.433521100;10.459825200
21026;-84.433483100;10.459826960
21027;-84.433443900;10.459828540
21028;-84.433406100;10.459829070
21029;-84.433367600;10.459830200
21030;-84.433328900;10.459831180
21031;-84.433291200;10.459833060
21032;-84.433253400;10.459833540
21033;-84.433213700;10.459835190
21034;-84.433175900;10.459835410
21035;-84.433137700;10.459837320
21036;-84.433099900;10.459839210
21037;-84.433060800;10.459841120
21038;-84.433021900;10.459843030
21039;-84.432983600;10.459843540
21040;-84.432945200;10.459845200
21041;-84.432907100;10.459847110
21042;-84.432870100;10.459849040
21043;-84.432831600;10.459850200
21044;-84.432792900;10.459851230
21045;-84.432754200;10.459853160
21046;-84.432715600;10.459853540
21047;-84.432678400;10.459855200
21048;-84.432639600;10.459855650
21049;-84.432600700;10.459856870
21050;-84.432562700;10.459857870
21051;-84.432524200;10.459858540
21052;-84.432485100;10.459860120
21053;-84.432447600;10.459860410
21054;-84.432408900;10.459861870
21055;-84.432370900;10.459862660
21056;-84.432332800;10.459863540
21057;-84.432294200;10.459864910
21058;-84.432256700;10.459865200
21059;-84.432217700;10.459866870
21060;-84.432179700;10.459867470
21061;-84.432140400;10.459868540
21062;-84.432102400;10.459869730
21063;-84.432063400;10.459870200
21064;-84.432025900;10.459870200
21065;-84.431987900;10.459870650
21066;-84.431949100;10.459871870
21067;-84.431910600;10.459872930
21068;-84.431872400;10.459873540
21069;-84.431833200;10.459875200
21070;-84.431795500;10.459875530
21071;-84.431757200;10.459876870
21072;-84.431718700;10.459876870
21073;-84.431679700;10.459878140
21074;-84.431641600;10.459878540
21075;-84.431603700;10.459880200
21076;-84.431564600;10.459880210
21077;-84.431526900;10.459880200
21078;-84.431488100;10.459881390
21079;-84.431449900;10.459881870
21080;-84.431411900;10.459881870
21081;-84.431372700;10.459881870
21082;-84.431335000;10.459881870
21083;-84.431297200;10.459881870
21084;-84.431258100;10.459881870
21085;-84.431220100;10.459881870
21086;-84.431181900;10.459881460
21087;-84.431142900;10.459880210
21088;-84.431105100;10.459880210
21089;-84.431067400;10.459880210
21090;-84.431029600;10.459880210
21091;-84.430989900;10.459879850
21092;-84.430952100;10.459878540
21093;-84.430914400;10.459878540
21094;-84.430875200;10.459878540
21095;-84.430837000;10.459878540
21096;-84.430799400;10.459876870
21097;-84.430761100;10.459876260
21098;-84.430722200;10.459875210
21099;-84.430684500;10.459873950
21100;-84.430645200;10.459873540
21101;-84.430607400;10.459871650
21102;-84.430569200;10.459870210
21103;-84.430530400;10.459869350
21104;-84.430492600;10.459868540
21105;-84.430453400;10.459867040
21106;-84.430415200;10.459865040
21107;-84.430377200;10.459863540
21108;-84.430339100;10.459862700
21109;-84.430300700;10.459860680
21110;-84.430262600;10.459858670
21111;-84.430224300;10.459856660
21112;-84.430185800;10.459854630
21113;-84.430147300;10.459852610
21114;-84.430108800;10.459850580
21115;-84.430070200;10.459848550
21116;-84.430033200;10.459846510
21117;-84.429994800;10.459844490
21118;-84.429956100;10.459842460
21119;-84.429917700;10.459840430
21120;-84.429879200;10.459838400
21121;-84.429842200;10.459836370
21122;-84.429803700;10.459834350
21123;-84.429765100;10.459832310
21124;-84.429726800;10.459831870
21125;-84.429688300;10.459829940
21126;-84.429649700;10.459827910
21127;-84.429611400;10.459825890
21128;-84.429572700;10.459823860
21129;-84.429534300;10.459821830
21130;-84.429496200;10.459819810
21131;-84.429459000;10.459818540
21132;-84.429420300;10.459817410
21133;-84.429381900;10.459815390
21134;-84.429343400;10.459813360
21135;-84.429305100;10.459811350
21136;-84.429266800;10.459810210
21137;-84.429228300;10.459808970
21138;-84.429190000;10.459806960
21139;-84.429151700;10.459806610
21140;-84.429113300;10.459804590
21141;-84.429075200;10.459802580
21142;-84.429036700;10.459800560
21143;-84.428998400;10.459798540
21144;-84.428960100;10.459798190
21145;-84.428921600;10.459796160
21146;-84.428883100;10.459794140
21147;-84.428844800;10.459793540
21148;-84.428806300;10.459791760
21149;-84.428767900;10.459790210
21150;-84.428729400;10.459789380
21151;-84.428690900;10.459787360
21152;-84.428652600;10.459785340
21153;-84.428614300;10.459783540
21154;-84.428577500;10.459782970
21155;-84.428538800;10.459780930
21156;-84.428500400;10.459778910
21157;-84.428461700;10.459776870
21158;-84.428423200;10.459776520
21159;-84.428384800;10.459774490
21160;-84.428346300;10.459772470
21161;-84.428307800;10.459770440
21162;-84.428269300;10.459768420
21163;-84.428231200;10.459766380
21164;-84.428194100;10.459764370
21165;-84.428155400;10.459762330
21166;-84.428117000;10.459760310
21167;-84.428078600;10.459758290
21168;-84.428040200;10.459756870
21169;-84.428001800;10.459755920
21170;-84.427963500;10.459753900
21171;-84.427925200;10.459753540
21172;-84.427886900;10.459751530
21173;-84.427848100;10.459750210
21174;-84.427808900;10.459749180
21175;-84.427770800;10.459747170
21176;-84.427732600;10.459745210
21177;-84.427694400;10.459744830
21178;-84.427656400;10.459742820
21179;-84.427617600;10.459740830
21180;-84.427578900;10.459738830
21181;-84.427541100;10.459736840
21182;-84.427503100;10.459734860
21183;-84.427463900;10.459732870
21184;-84.427426200;10.459730880
21185;-84.427387200;10.459728900
21186;-84.427349300;10.459726930
21187;-84.427311400;10.459724940
21188;-84.427272500;10.459722970
21189;-84.427234100;10.459721880
21190;-84.427195700;10.459720680
21191;-84.427156900;10.459718720
21192;-84.427119200;10.459718420
21193;-84.427080300;10.459716450
21194;-84.427042200;10.459714480
21195;-84.427003900;10.459713540
21196;-84.426965400;10.459712230
21197;-84.426926200;10.459711880
21198;-84.426888600;10.459710210
21199;-84.426849400;10.459709680
21200;-84.426810900;10.459708540
21201;-84.426772700;10.459707430
21202;-84.426735000;10.459706880
21203;-84.426696200;10.459706850
21204;-84.426657400;10.459705210
21205;-84.426619700;10.459704610
21206;-84.426580900;10.459703540
21207;-84.426541900;10.459702380
21208;-84.426465500;10.459700140
21209;-84.426427900;10.459698540
21210;-84.426388700;10.459697890
21211;-84.426350300;10.459695930
21212;-84.426311600;10.459695210
21213;-84.426273800;10.459693650
21214;-84.426234600;10.459691880
21215;-84.426196900;10.459691880
21216;-84.426158600;10.459691050
21217;-84.426120000;10.459690210
21218;-84.426082300;10.459688750
21219;-84.426043000;10.459688430
21220;-84.426005200;10.459686880
21221;-84.425966400;10.459686880
21222;-84.425927600;10.459686880
21223;-84.425889600;10.459686880
21224;-84.425851600;10.459686880
21225;-84.425813400;10.459686880
21226;-84.425774100;10.459686130
21227;-84.425736100;10.459685210
21228;-84.425698000;10.459685210
21229;-84.425660000;10.459685210
21230;-84.425621600;10.459685630
21231;-84.425582200;10.459686880
21232;-84.425544000;10.459686880
21233;-84.425505700;10.459688330
21234;-84.425467500;10.459688680
21235;-84.425429200;10.459690690
21236;-84.425390700;10.459692720
21237;-84.425352400;10.459694730
21238;-84.425313900;10.459696760
21239;-84.425275500;10.459698780
21240;-84.425237000;10.459700810
21241;-84.425199300;10.459702840
21242;-84.425161200;10.459704890
21243;-84.425122600;10.459708590
21244;-84.425084000;10.459711030
21245;-84.425045200;10.459714330
21246;-84.425007700;10.459717510
21247;-84.424969600;10.459721580
21248;-84.424930900;10.459725640
21249;-84.424892900;10.459729710
21250;-84.424855300;10.459733780
21251;-84.424816700;10.459737840
21252;-84.424778100;10.459741910
21253;-84.424740900;10.459745990
21254;-84.424702300;10.459750060
21255;-84.424663700;10.459755250
21256;-84.424626500;10.459759860
21257;-84.424588100;10.459765590
21258;-84.424549600;10.459770190
21259;-84.424511100;10.459776270
21260;-84.424473900;10.459782340
21261;-84.424436000;10.459788390
21262;-84.424397500;10.459794470
21263;-84.424359200;10.459800520
21264;-84.424321100;10.459806540
21265;-84.424284100;10.459813940
21266;-84.424246200;10.459820290
21267;-84.424208100;10.459826680
21268;-84.424169900;10.459834000
21269;-84.424131900;10.459841040
21270;-84.424093800;10.459849080
21271;-84.424057400;10.459855410
21272;-84.424019400;10.459863410
21273;-84.423981600;10.459871380
21274;-84.423943800;10.459879340
21275;-84.423905900;10.459887310
21276;-84.423868100;10.459895290
21277;-84.423830400;10.459904880
21278;-84.423793100;10.459912880
21279;-84.423756100;10.459920880
21280;-84.423717900;10.459930250
21281;-84.423681200;10.459938640
21282;-84.423643300;10.459947090
21283;-84.423606100;10.459956480
21284;-84.423568700;10.459964580
21285;-84.423530800;10.459972680
21286;-84.423494000;10.459980920
21287;-84.423456100;10.459990540
21288;-84.423418900;10.459999460
21289;-84.423381900;10.460008310
21290;-84.423381900;10.460008310
21291;-84.423344300;10.460016340
21292;-84.423307900;10.460026010
21293;-84.423270100;10.460034500
21294;-84.423232100;10.460043640
21295;-84.423195400;10.460051610
21296;-84.423158200;10.460059540
21297;-84.423120500;10.460069140
21298;-84.423082900;10.460077080
21299;-84.423045300;10.460084980
21300;-84.423007800;10.460092880
21301;-84.422970300;10.460102170
21302;-84.422932800;10.460110340
21303;-84.422895400;10.460118210
21304;-84.422858000;10.460126080
21305;-84.422820700;10.460134880
21306;-84.422783300;10.460143480
21307;-84.422745900;10.460151340
21308;-84.422708600;10.460159050
21309;-84.422670700;10.460165410
21310;-84.422632300;10.460173240
21311;-84.422594900;10.460180050
21312;-84.422557700;10.460187280
21313;-84.422520500;10.460193470
21314;-84.422481700;10.460201010
21315;-84.422444300;10.460206910
21316;-84.422406800;10.460212840
21317;-84.422368200;10.460218740
21318;-84.422330200;10.460224660
21319;-84.422292800;10.460230560
21320;-84.422255300;10.460236490
21321;-84.422217600;10.460241700
21322;-84.422179100;10.460246700
21323;-84.422140800;10.460251280
21324;-84.422102900;10.460255260
21325;-84.422065100;10.460259250
21326;-84.422027200;10.460262550
21327;-84.421988400;10.460264550
21328;-84.421949900;10.460267860
21329;-84.421912000;10.460270200
21330;-84.421874200;10.460272190
21331;-84.421835600;10.460274190
21332;-84.421796700;10.460276180
21333;-84.421758700;10.460276880
21334;-84.421720700;10.460278510
21335;-84.421682700;10.460278850
21336;-84.421643900;10.460280210
21337;-84.421604700;10.460280210
21338;-84.421566500;10.460280210
21339;-84.421528400;10.460280210
21340;-84.421490200;10.460278550
21341;-84.421451900;10.460277860
21342;-84.421413600;10.460276880
21343;-84.421375300;10.460275490
21344;-84.421337000;10.460273470
21345;-84.421298800;10.460271050
21346;-84.421260500;10.460267780
21347;-84.421222200;10.460264650
21348;-84.421183700;10.460262070
21349;-84.421145400;10.460258210
21350;-84.421108400;10.460254160
21351;-84.421069900;10.460249230
21352;-84.421031300;10.460244380
21353;-84.420994300;10.460240310
21354;-84.420955900;10.460234600
21355;-84.420917900;10.460229860
21356;-84.420880300;10.460223760
21357;-84.420841600;10.460216250
21358;-84.420804800;10.460209910
21359;-84.420766800;10.460203380
21360;-84.420729500;10.460196100
21361;-84.420691100;10.460188850
21362;-84.420654100;10.460180750
21363;-84.420616000;10.460172650
