num;coord_y;coord_x
34238;1199470;394783
34239;1199474;394784
34240;1199478;394784
34241;1199483;394785
34242;1199487;394785
34243;1199491;394786
34244;1199495;394787
34245;1199499;394787
34246;1199503;394788
34247;1199508;394789
34248;1199512;394789
34249;1199516;394790
34250;1199520;394791
34251;1199524;394791
34252;1199528;394792
34253;1199533;394793
34254;1199537;394793
34255;1199541;394794
34256;1199545;394795
34257;1199549;394796
34258;1199553;394797
34259;1199557;394797
34260;1199562;394798
34261;1199566;394799
34262;1199570;394800
34263;1199574;394801
34264;1199578;394802
34265;1199582;394803
34266;1199586;394804
34267;1199590;394805
34268;1199594;394806
34269;1199598;394807
34270;1199602;394809
34271;1199606;394810
34272;1199610;394811
34273;1199614;394812
34274;1199618;394814
34275;1199622;394815
34276;1199626;394816
34277;1199630;394817
34278;1199634;394819
34279;1199638;394820
34280;1199642;394821
34281;1199646;394823
34282;1199650;394824
34283;1199654;394826
34284;1199658;394827
34285;1199662;394828
34286;1199666;394830
34287;1199670;394831
34288;1199674;394832
34289;1199678;394834
34290;1199682;394835
34291;1199686;394836
34292;1199690;394838
34293;1199694;394839
34294;1199698;394841
34295;1199702;394842
34296;1199706;394843
34297;1199710;394845
34298;1199714;394846
34299;1199718;394847
34300;1199722;394849
34301;1199726;394850
34302;1199730;394852
34303;1199734;394853
34304;1199738;394854
34305;1199742;394856
34306;1199746;394857
34307;1199750;394858
34308;1199754;394860
34309;1199758;394861
34310;1199761;394862
34311;1199766;394864
34312;1199769;394865
34313;1199773;394866
34314;1199777;394868
34315;1199781;394869
34316;1199785;394870
34317;1199789;394872
34318;1199793;394873
34319;1199797;394874
34320;1199801;394876
34321;1199805;394877
34322;1199809;394878
34323;1199813;394880
34324;1199817;394881
34325;1199821;394882
34326;1199825;394884
34327;1199829;394885
34328;1199833;394886
34329;1199837;394888
34330;1199841;394889
34331;1199845;394891
34332;1199849;394892
34333;1199853;394893
34334;1199857;394894
34335;1199861;394896
34336;1199865;394897
34337;1199869;394898
34338;1199873;394900
34339;1199877;394901
34340;1199881;394902
34341;1199885;394904
34342;1199889;394905
34343;1199893;394906
34344;1199897;394908
34345;1199901;394909
34346;1199905;394910
34347;1199909;394912
34348;1199913;394913
34349;1199917;394914
34350;1199921;394916
34351;1199925;394917
34352;1199929;394918
34353;1199933;394919
34354;1199937;394921
34355;1199941;394921
34356;1199945;394922
34357;1199949;394923
34358;1199953;394924
34359;1199957;394925
34360;1199962;394925
34361;1199966;394926
34362;1199970;394927
34363;1199974;394927
34364;1199978;394928
34365;1199982;394928
34366;1199987;394928
34367;1199991;394928
34368;1199995;394928
34369;1199999;394928
34370;1200003;394928
34371;1200007;394927
34372;1200012;394927
34373;1200016;394927
34374;1200020;394926
34375;1200024;394925
34376;1200028;394924
34377;1200032;394923
34378;1200036;394922
34379;1200040;394921
34380;1200044;394920
34381;1200048;394919
34382;1200052;394918
34383;1200056;394916
34384;1200060;394915
34385;1200064;394913
34386;1200068;394912
34387;1200072;394911
34388;1200076;394909
34389;1200080;394907
34390;1200084;394906
34391;1200088;394904
34392;1200091;394903
34393;1200095;394901
34394;1200099;394899
34395;1200103;394898
34396;1200107;394896
34397;1200111;394894
34398;1200115;394893
34399;1200119;394891
34400;1200122;394889
34401;1200126;394888
34402;1200130;394886
34403;1200134;394884
34404;1200138;394882
34405;1200142;394881
34406;1200145;394879
34407;1200149;394877
34408;1200153;394876
34409;1200157;394874
34410;1200161;394872
34411;1200165;394870
34412;1200169;394869
34413;1200172;394867
34414;1200176;394865
34415;1200180;394864
34416;1200184;394862
34417;1200188;394860
34418;1200191;394858
34419;1200195;394856
34420;1200199;394854
34421;1200203;394853
34422;1200207;394851
34423;1200210;394849
34424;1200214;394847
34425;1200218;394845
34426;1200221;394843
34427;1200225;394841
34428;1200229;394839
34429;1200232;394837
34430;1200236;394835
34431;1200240;394833
34432;1200243;394830
34433;1200247;394828
34434;1200250;394826
34435;1200254;394824
34436;1200257;394821
34437;1200261;394819
34438;1200264;394817
34439;1200268;394815
34440;1200271;394812
34441;1200275;394810
34442;1200278;394807
34443;1200282;394805
34444;1200285;394803
34445;1200289;394801
34446;1200293;394798
34447;1200296;394796
34448;1200300;394794
34449;1200303;394792
34450;1200307;394789
34451;1200311;394787
34452;1200314;394785
34453;1200318;394783
34454;1200321;394781
34455;1200325;394779
34456;1200329;394777
34457;1200333;394775
34458;1200337;394774
34459;1200340;394772
34460;1200344;394770
34461;1200348;394769
34462;1200352;394767
34463;1200356;394766
34464;1200360;394764
34465;1200364;394763
34466;1200368;394761
34467;1200372;394760
34468;1200376;394759
34469;1200380;394758
34470;1200384;394756
34471;1200388;394755
34472;1200392;394754
34473;1200396;394753
34474;1200400;394752
34475;1200405;394751
34476;1200409;394751
34477;1200413;394750
34478;1200417;394749
34479;1200421;394748
34480;1200425;394747
34481;1200429;394747
34482;1200433;394746
34483;1200437;394745
34484;1200442;394745
34485;1200446;394744
34486;1200450;394743
34487;1200454;394743
34488;1200458;394742
34489;1200462;394741
34490;1200466;394741
34491;1200471;394740
34492;1200475;394739
34493;1200479;394739
34494;1200483;394738
34495;1200487;394738
34496;1200491;394737
34497;1200496;394736
34498;1200500;394736
34499;1200504;394735
34500;1200508;394734
34501;1200512;394734
34502;1200516;394733
34503;1200520;394733
34504;1200525;394732
34505;1200529;394731
34506;1200533;394731
34507;1200537;394730
34508;1200541;394729
34509;1200545;394729
34510;1200550;394728
34511;1200554;394728
34512;1200558;394727
34513;1200562;394727
34514;1200566;394726
34515;1200570;394725
34516;1200575;394725
34517;1200579;394724
34518;1200583;394724
34519;1200587;394723
34520;1200591;394723
34521;1200596;394723
34522;1200600;394722
34523;1200604;394722
34524;1200608;394721
34525;1200612;394721
34526;1200616;394721
34527;1200621;394720
34528;1200625;394720
34529;1200629;394720
34530;1200633;394720
34531;1200637;394719
34532;1200642;394719
34533;1200646;394719
34534;1200650;394719
34535;1200654;394719
34536;1200658;394719
34537;1200663;394718
34538;1200667;394718
34539;1200671;394718
34540;1200675;394718
34541;1200679;394718
34542;1200684;394718
34543;1200688;394718
34544;1200692;394718
34545;1200696;394717
34546;1200700;394717
34547;1200705;394717
34548;1200709;394717
34549;1200713;394717
34550;1200717;394717
34551;1200721;394717
34552;1200726;394717
34553;1200730;394716
34554;1200734;394716
34555;1200738;394716
34556;1200742;394716
34557;1200747;394716
34558;1200751;394715
34559;1200755;394715
34560;1200759;394714
34561;1200763;394714
34562;1200767;394713
34563;1200771;394712
34564;1200775;394711
34565;1200779;394710
34566;1200783;394708
34567;1200787;394707
34568;1200791;394706
34569;1200795;394705
34570;1200799;394703
34571;1200803;394702
34572;1200807;394700
34573;1200811;394698
34574;1200815;394696
34575;1200818;394695
34576;1200822;394693
34577;1200826;394691
34578;1200829;394688
34579;1200833;394686
34580;1200836;394684
34581;1200840;394682
34582;1200843;394679
34583;1200846;394677
34584;1200850;394674
34585;1200853;394671
34586;1200856;394669
34587;1200860;394666
34588;1200863;394663
34589;1200866;394661
34590;1200869;394658
34591;1200872;394655
34592;1200875;394652
34593;1200878;394649
34594;1200881;394646
34595;1200884;394643
34596;1200887;394640
34597;1200890;394637
34598;1200893;394634
34599;1200896;394631
34600;1200899;394628
34601;1200901;394625
34602;1200904;394622
34603;1200907;394619
34604;1200910;394615
34605;1200913;394612
34606;1200916;394609
34607;1200919;394606
34608;1200921;394603
34609;1200924;394600
34610;1200927;394597
34611;1200930;394594
34612;1200933;394591
34613;1200936;394587
34614;1200938;394584
34615;1200941;394581
34616;1200944;394578
34617;1200947;394575
34618;1200950;394572
34619;1200953;394569
34620;1200956;394566
34621;1200959;394563
34622;1200961;394560
34623;1200964;394557
34624;1200967;394554
34625;1200970;394550
34626;1200973;394547
34627;1200976;394544
34628;1200979;394541
34629;1200982;394538
34630;1200985;394535
34631;1200988;394532
34632;1200990;394529
34633;1200993;394526
34634;1200996;394523
34635;1200999;394520
34636;1201002;394517
34637;1201005;394514
34638;1201008;394511
34639;1201011;394507
34640;1201013;394504
34641;1201016;394501
34642;1201019;394498
34643;1201022;394495
34644;1201025;394492
34645;1201028;394489
34646;1201031;394486
34647;1201034;394483
34648;1201036;394480
34649;1201039;394477
34650;1201042;394474
34651;1201045;394471
34652;1201048;394468
34653;1201051;394465
34654;1201054;394462
34655;1201057;394459
34656;1201060;394456
34657;1201063;394453
34658;1201066;394450
34659;1201069;394447
34660;1201072;394444
34661;1201075;394441
34662;1201078;394438
34663;1201081;394435
34664;1201084;394432
34665;1201087;394429
34666;1201090;394426
34667;1201093;394423
34668;1201096;394421
34669;1201099;394418
34670;1201102;394415
34671;1201106;394412
34672;1201109;394410
34673;1201112;394407
34674;1201116;394405
34675;1201119;394402
34676;1201122;394399
34677;1201126;394397
34678;1201129;394394
34679;1201133;394392
34680;1201136;394390
34681;1201140;394387
34682;1201143;394385
34683;1201147;394383
34684;1201150;394381
34685;1201154;394379
34686;1201157;394376
34687;1201161;394374
34688;1201165;394372
34689;1201168;394370
34690;1201172;394368
34691;1201175;394366
34692;1201179;394363
34693;1201182;394361
34694;1201186;394359
34695;1201190;394357
34696;1201193;394354
34697;1201197;394352
34698;1201200;394350
34699;1201204;394348
34700;1201208;394346
34701;1201211;394343
34702;1201215;394341
34703;1201218;394339
34704;1201222;394336
34705;1201225;394334
34706;1201229;394332
34707;1201232;394329
34708;1201236;394327
34709;1201239;394325
34710;1201242;394322
34711;1201246;394319
34712;1201249;394317
34713;1201252;394314
34714;1201255;394312
34715;1201258;394309
34716;1201261;394306
34717;1201264;394303
34718;1201268;394300
34719;1201271;394297
34720;1201273;394294
34721;1201276;394291
34722;1201279;394288
34723;1201282;394285
34724;1201285;394282
34725;1201287;394279
34726;1201290;394276
34727;1201293;394272
34728;1201296;394269
34729;1201298;394266
34730;1201301;394263
34731;1201303;394259
34732;1201306;394256
34733;1201309;394253
34734;1201311;394249
34735;1201314;394246
34736;1201316;394243
34737;1201319;394239
34738;1201321;394236
34739;1201324;394233
34740;1201327;394229
34741;1201329;394226
34742;1201331;394223
34743;1201334;394219
34744;1201337;394216
34745;1201339;394213
34746;1201342;394209
34747;1201344;394206
34748;1201347;394202
34749;1201349;394199
34750;1201352;394196
34751;1201354;394192
34752;1201357;394189
34753;1201359;394185
34754;1201362;394182
34755;1201364;394179
34756;1201367;394175
34757;1201369;394172
34758;1201372;394169
34759;1201374;394165
34760;1201377;394162
34761;1201379;394158
34762;1201382;394155
34763;1201384;394152
34764;1201387;394148
34765;1201389;394145
34766;1201392;394142
34767;1201394;394138
34768;1201397;394135
34769;1201399;394132
34770;1201402;394128
34771;1201405;394125
34772;1201407;394122
34773;1201410;394118
34774;1201412;394115
34775;1201415;394112
34776;1201417;394108
34777;1201420;394105
34778;1201422;394101
34779;1201425;394098
34780;1201427;394095
34781;1201430;394091
34782;1201432;394088
34783;1201435;394085
34784;1201437;394081
34785;1201440;394078
34786;1201442;394074
34787;1201445;394071
34788;1201447;394068
34789;1201450;394064
34790;1201452;394061
34791;1201455;394058
34792;1201457;394054
34793;1201460;394051
34794;1201462;394048
34795;1201465;394044
34796;1201467;394041
34797;1201470;394038
34798;1201473;394034
34799;1201475;394031
34800;1201478;394028
34801;1201480;394024
34802;1201483;394021
34803;1201485;394017
34804;1201488;394014
34805;1201491;394011
34806;1201493;394008
34807;1201496;394004
34808;1201499;394001
34809;1201501;393998
34810;1201504;393995
34811;1201507;393991
34812;1201509;393988
34813;1201512;393985
34814;1201515;393982
34815;1201518;393979
34816;1201521;393976
34817;1201524;393973
34818;1201527;393970
34819;1201530;393967
34820;1201533;393964
34821;1201536;393961
34822;1201539;393959
34823;1201543;393956
34824;1201546;393953
34825;1201549;393950
34826;1201552;393948
34827;1201556;393945
34828;1201559;393943
34829;1201563;393940
34830;1201566;393938
34831;1201569;393935
34832;1201573;393933
34833;1201577;393931
34834;1201580;393929
34835;1201584;393927
34836;1201588;393925
34837;1201591;393923
34838;1201595;393921
34839;1201599;393919
34840;1201603;393917
34841;1201606;393915
34842;1201610;393913
34843;1201614;393911
34844;1201618;393910
34845;1201622;393908
34846;1201626;393906
34847;1201630;393905
34848;1201634;393903
34849;1201637;393902
34850;1201641;393900
34851;1201645;393899
34852;1201649;393897
34853;1201653;393896
34854;1201657;393895
34855;1201661;393893
34856;1201665;393892
34857;1201669;393890
34858;1201673;393889
34859;1201677;393888
34860;1201681;393886
34861;1201685;393885
34862;1201689;393884
34863;1201693;393882
34864;1201697;393881
34865;1201701;393879
34866;1201705;393878
34867;1201709;393877
34868;1201713;393875
34869;1201717;393874
34870;1201721;393872
34871;1201725;393871
34872;1201729;393870
34873;1201733;393868
34874;1201737;393867
34875;1201741;393866
34876;1201745;393864
34877;1201749;393863
34878;1201753;393861
34879;1201757;393860
34880;1201761;393859
34881;1201765;393857
34882;1201769;393856
34883;1201773;393854
34884;1201777;393853
34885;1201781;393852
34886;1201785;393850
34887;1201788;393849
34888;1201792;393848
34889;1201796;393846
34890;1201800;393845
34891;1201804;393843
34892;1201808;393842
34893;1201812;393840
34894;1201816;393839
34895;1201820;393838
34896;1201824;393836
34897;1201828;393835
34898;1201832;393833
34899;1201836;393832
34900;1201840;393831
34901;1201844;393829
34902;1201848;393828
34903;1201852;393827
34904;1201856;393825
34905;1201860;393824
34906;1201864;393823
34907;1201868;393821
34908;1201872;393820
34909;1201876;393818
34910;1201880;393817
34911;1201884;393816
34912;1201888;393814
34913;1201891;393813
34914;1201895;393811
34915;1201899;393810
34916;1201903;393809
34917;1201907;393807
34918;1201911;393806
34919;1201915;393804
34920;1201919;393803
34921;1201923;393801
34922;1201927;393800
34923;1201931;393798
34924;1201935;393797
34925;1201939;393795
34926;1201943;393794
34927;1201947;393792
34928;1201950;393791
34929;1201954;393789
34930;1201958;393788
34931;1201962;393786
34932;1201966;393785
34933;1201970;393783
34934;1201974;393781
34935;1201978;393780
34936;1201981;393778
34937;1201985;393776
34938;1201989;393774
34939;1201993;393772
34940;1201996;393770
34941;1202000;393768
34942;1202004;393766
34943;1202008;393764
34944;1202011;393762
34945;1202015;393760
34946;1202019;393758
34947;1202022;393756
34948;1202026;393754
34949;1202029;393752
34950;1202033;393749
34951;1202036;393747
34952;1202040;393745
34953;1202044;393743
34954;1202047;393740
34955;1202051;393738
34956;1202054;393736
34957;1202058;393733
34958;1202061;393731
34959;1202065;393729
34960;1202068;393726
34961;1202072;393724
34962;1202075;393722
34963;1202079;393720
34964;1202082;393717
34965;1202086;393715
34966;1202089;393713
34967;1202093;393710
34968;1202096;393708
34969;1202100;393706
34970;1202103;393703
34971;1202107;393701
34972;1202110;393699
34973;1202114;393696
34974;1202117;393694
34975;1202121;393692
34976;1202124;393689
34977;1202128;393687
34978;1202131;393685
34979;1202135;393682
34980;1202138;393680
34981;1202141;393677
34982;1202145;393675
34983;1202148;393672
34984;1202152;393670
34985;1202155;393668
34986;1202159;393665
34987;1202162;393663
34988;1202166;393661
34989;1202169;393658
34990;1202173;393656
34991;1202176;393654
34992;1202180;393651
34993;1202183;393649
34994;1202187;393646
34995;1202190;393644
34996;1202194;393642
34997;1202197;393639
34998;1202201;393637
34999;1202204;393635
35000;1202208;393632
35001;1202211;393630
35002;1202215;393628
35003;1202218;393625
35004;1202222;393623
35005;1202225;393621
35006;1202229;393618
35007;1202232;393616
35008;1202236;393614
35009;1202239;393611
35010;1202243;393609
35011;1202246;393607
35012;1202250;393604
35013;1202253;393602
35014;1202257;393600
35015;1202260;393597
35016;1202264;393595
35017;1202267;393592
35018;1202270;393590
35019;1202274;393588
35020;1202277;393585
35021;1202281;393583
35022;1202284;393581
35023;1202288;393578
35024;1202291;393576
35025;1202295;393573
35026;1202298;393571
35027;1202302;393569
35028;1202305;393567
35029;1202309;393564
35030;1202312;393562
35031;1202316;393560
35032;1202319;393557
35033;1202323;393555
35034;1202326;393552
35035;1202330;393550
35036;1202333;393547
35037;1202336;393545
35038;1202340;393543
35039;1202343;393540
35040;1202347;393538
35041;1202350;393535
35042;1202354;393533
35043;1202357;393530
35044;1202360;393528
35045;1202364;393525
35046;1202367;393523
35047;1202370;393520
35048;1202374;393518
35049;1202377;393515
35050;1202381;393513
35051;1202384;393510
35052;1202387;393508
35053;1202390;393505
35054;1202394;393503
35055;1202397;393500
35056;1202400;393497
35057;1202403;393494
35058;1202407;393492
35059;1202410;393489
35060;1202413;393486
35061;1202416;393483
35062;1202419;393480
35063;1202422;393477
35064;1202425;393474
35065;1202428;393471
35066;1202431;393468
35067;1202434;393465
35068;1202436;393462
35069;1202439;393459
35070;1202442;393456
35071;1202445;393453
35072;1202448;393450
35073;1202450;393446
35074;1202453;393443
35075;1202456;393440
35076;1202458;393437
35077;1202461;393433
35078;1202464;393430
35079;1202466;393427
35080;1202469;393424
35081;1202472;393420
35082;1202474;393417
35083;1202477;393414
35084;1202479;393410
35085;1202482;393407
35086;1202485;393404
35087;1202487;393400
35088;1202490;393397
35089;1202492;393394
35090;1202495;393390
35091;1202497;393387
35092;1202500;393384
35093;1202502;393380
35094;1202505;393377
35095;1202507;393374
35096;1202510;393370
35097;1202513;393367
35098;1202515;393363
35099;1202517;393360
35100;1202520;393357
35101;1202522;393353
35102;1202525;393350
35103;1202527;393347
35104;1202530;393343
35105;1202533;393340
35106;1202535;393337
35107;1202538;393333
35108;1202541;393330
35109;1202543;393327
35110;1202546;393324
35111;1202549;393320
35112;1202551;393317
35113;1202554;393314
35114;1202556;393310
35115;1202559;393307
35116;1202562;393303
35117;1202564;393300
35118;1202567;393297
35119;1202569;393293
35120;1202572;393290
35121;1202574;393286
35122;1202577;393283
35123;1202579;393280
35124;1202582;393276
35125;1202585;393273
35126;1202587;393270
35127;1202589;393266
35128;1202592;393263
35129;1202594;393259
35130;1202596;393256
35131;1202598;393252
35132;1202600;393248
35133;1202602;393245
35134;1202603;393241
35135;1202605;393237
35136;1202606;393233
35137;1202607;393229
35138;1202609;393225
35139;1202609;393221
35140;1202610;393217
35141;1202611;393213
35142;1202611;393209
35143;1202612;393204
35144;1202612;393200
35145;1202612;393196
35146;1202612;393192
35147;1202611;393188
35148;1202611;393183
35149;1202610;393179
35150;1202610;393175
35151;1202609;393171
35152;1202608;393167
35153;1202607;393163
35154;1202606;393159
35155;1202605;393155
35156;1202604;393151
35157;1202602;393147
35158;1202601;393143
35159;1202600;393139
35160;1202598;393135
35161;1202597;393131
35162;1202596;393127
35163;1202594;393123
35164;1202593;393119
35165;1202592;393115
35166;1202590;393111
35167;1202589;393107
35168;1202587;393103
35169;1202586;393099
35170;1202584;393095
35171;1202583;393091
35172;1202581;393087
35173;1202580;393083
35174;1202578;393080
35175;1202577;393076
35176;1202575;393072
35177;1202574;393068
35178;1202572;393064
35179;1202571;393060
35180;1202570;393056
35181;1202569;393052
35182;1202568;393047
35183;1202567;393043
35184;1202566;393039
35185;1202566;393035
35186;1202565;393031
35187;1202565;393027
35188;1202564;393022
35189;1202564;393018
35190;1202564;393014
35191;1202564;393010
35192;1202564;393005
35193;1202564;393001
35194;1202564;392997
35195;1202564;392993
35196;1202565;392988
35197;1202565;392984
35198;1202566;392980
35199;1202566;392976
35200;1202567;392972
35201;1202568;392968
35202;1202569;392963
35203;1202569;392959
35204;1202571;392955
35205;1202572;392951
35206;1202573;392947
35207;1202574;392943
35208;1202575;392939
35209;1202577;392935
35210;1202578;392931
35211;1202580;392927
35212;1202582;392923
35213;1202584;392920
35214;1202585;392916
35215;1202587;392912
35216;1202589;392908
35217;1202591;392905
35218;1202593;392901
35219;1202596;392898
35220;1202598;392894
35221;1202600;392891
35222;1202603;392887
35223;1202605;392884
35224;1202608;392881
35225;1202611;392877
35226;1202613;392874
35227;1202616;392871
35228;1202619;392868
35229;1202622;392865
35230;1202625;392862
35231;1202628;392859
35232;1202631;392856
35233;1202635;392853
35234;1202638;392851
35235;1202641;392848
35236;1202645;392846
35237;1202648;392843
35238;1202652;392841
35239;1202655;392839
35240;1202659;392836
35241;1202662;392834
35242;1202666;392832
35243;1202669;392829
35244;1202673;392827
35245;1202677;392825
35246;1202680;392823
35247;1202684;392821
35248;1202687;392819
35249;1202691;392816
35250;1202695;392814
35251;1202698;392812
35252;1202702;392810
35253;1202706;392808
35254;1202709;392806
35255;1202713;392804
35256;1202717;392802
35257;1202720;392799
35258;1202724;392797
35259;1202727;392795
35260;1202731;392793
35261;1202735;392791
35262;1202738;392789
35263;1202742;392787
35264;1202746;392785
35265;1202750;392783
35266;1202753;392781
35267;1202757;392779
35268;1202761;392777
35269;1202764;392775
35270;1202768;392773
35271;1202772;392771
35272;1202775;392769
35273;1202779;392766
35274;1202783;392764
35275;1202786;392762
35276;1202790;392760
35277;1202794;392758
35278;1202797;392756
35279;1202801;392754
35280;1202805;392752
35281;1202808;392750
35282;1202812;392748
35283;1202815;392745
35284;1202819;392743
35285;1202823;392741
35286;1202826;392739
35287;1202830;392737
35288;1202834;392735
35289;1202837;392733
35290;1202841;392731
35291;1202845;392729
35292;1202848;392726
35293;1202852;392724
35294;1202855;392722
35295;1202859;392720
35296;1202863;392718
35297;1202866;392716
35298;1202870;392714
35299;1202874;392712
35300;1202877;392710
35301;1202881;392707
35302;1202885;392705
35303;1202888;392703
35304;1202892;392701
35305;1202896;392699
35306;1202899;392697
35307;1202903;392695
35308;1202907;392693
35309;1202910;392691
35310;1202914;392689
35311;1202917;392686
35312;1202921;392684
35313;1202925;392682
35314;1202928;392680
35315;1202932;392678
35316;1202936;392676
35317;1202939;392673
35318;1202943;392671
35319;1202947;392669
35320;1202950;392667
35321;1202954;392665
35322;1202958;392663
35323;1202961;392661
35324;1202965;392659
35325;1202968;392656
35326;1202972;392654
35327;1202976;392652
35328;1202979;392650
35329;1202983;392648
35330;1202987;392646
35331;1202990;392644
35332;1202994;392642
35333;1202998;392640
35334;1203002;392638
35335;1203005;392636
35336;1203009;392634
35337;1203013;392632
35338;1203016;392630
35339;1203020;392628
35340;1203024;392626
35341;1203028;392624
35342;1203031;392622
35343;1203035;392621
35344;1203039;392619
35345;1203043;392617
35346;1203046;392615
35347;1203050;392613
35348;1203054;392611
35349;1203058;392610
35350;1203062;392608
35351;1203066;392606
35352;1203070;392605
35353;1203073;392603
35354;1203077;392601
35355;1203081;392600
35356;1203085;392598
35357;1203089;392597
35358;1203093;392595
35359;1203097;392593
35360;1203101;392592
35361;1203105;392590
35362;1203109;392589
35363;1203112;392587
35364;1203117;392586
35365;1203120;392584
35366;1203124;392583
35367;1203128;392581
35368;1203132;392580
35369;1203136;392578
35370;1203140;392577
35371;1203144;392575
35372;1203148;392574
35373;1203152;392572
35374;1203156;392571
35375;1203160;392569
35376;1203163;392568
35377;1203167;392566
35378;1203171;392565
35379;1203175;392563
35380;1203179;392562
35381;1203183;392560
35382;1203187;392559
35383;1203191;392557
35384;1203195;392556
35385;1203199;392555
35386;1203203;392553
35387;1203207;392552
35388;1203211;392550
35389;1203215;392548
35390;1203219;392547
35391;1203222;392546
35392;1203226;392544
35393;1203230;392543
35394;1203234;392541
35395;1203238;392540
35396;1203242;392539
35397;1203246;392537
35398;1203250;392536
35399;1203254;392535
35400;1203258;392534
35401;1203263;392533
35402;1203267;392532
35403;1203271;392531
35404;1203275;392530
35405;1203279;392529
35406;1203283;392528
35407;1203287;392527
35408;1203291;392526
35409;1203296;392525
35410;1203300;392524
35411;1203304;392524
35412;1203308;392523
35413;1203312;392522
35414;1203316;392522
35415;1203320;392521
35416;1203325;392521
35417;1203329;392520
35418;1203333;392520
35419;1203337;392519
35420;1203341;392518
35421;1203345;392518
35422;1203349;392517
35423;1203354;392517
35424;1203358;392516
35425;1203362;392516
35426;1203366;392515
35427;1203370;392515
35428;1203375;392514
35429;1203379;392514
35430;1203383;392514
35431;1203387;392513
35432;1203391;392513
35433;1203396;392512
35434;1203400;392512
35435;1203404;392511
35436;1203408;392511
35437;1203412;392510
35438;1203416;392510
35439;1203420;392509
35440;1203425;392509
35441;1203429;392509
35442;1203433;392508
35443;1203437;392508
35444;1203441;392507
35445;1203446;392507
35446;1203450;392506
35447;1203454;392506
35448;1203458;392505
35449;1203462;392505
35450;1203467;392504
35451;1203471;392504
35452;1203475;392504
35453;1203479;392503
35454;1203483;392503
35455;1203487;392502
35456;1203492;392502
35457;1203496;392502
35458;1203500;392501
35459;1203504;392501
35460;1203508;392500
35461;1203513;392500
35462;1203517;392499
35463;1203521;392499
35464;1203525;392498
35465;1203529;392498
35466;1203534;392497
35467;1203538;392497
35468;1203542;392496
35469;1203546;392496
35470;1203550;392495
35471;1203554;392495
35472;1203558;392494
35473;1203563;392494
35474;1203567;392494
35475;1203571;392493
35476;1203575;392493
35477;1203580;392493
35478;1203584;392493
35479;1203588;392493
35480;1203592;392493
35481;1203596;392492
35482;1203600;392491
35483;1203604;392490
35484;1203609;392489
35485;1203613;392489
35486;1203617;392488
35487;1203621;392487
35488;1203625;392487
35489;1203629;392486
35490;1203634;392486
35491;1203638;392485
35492;1203642;392485
35493;1203646;392484
35494;1203651;392484
35495;1203655;392483
35496;1203659;392483
35497;1203663;392483
35498;1203667;392482
35499;1203672;392482
35500;1203676;392481
35501;1203680;392481
35502;1203684;392480
35503;1203688;392479
35504;1203693;392479
35505;1203697;392478
35506;1203701;392477
35507;1203705;392477
35508;1203709;392476
35509;1203713;392475
35510;1203718;392475
35511;1203722;392474
35512;1203726;392473
35513;1203730;392472
35514;1203734;392470
35515;1203738;392469
35516;1203742;392468
35517;1203746;392466
35518;1203750;392465
35519;1203754;392463
35520;1203757;392462
35521;1203761;392460
35522;1203765;392458
35523;1203769;392456
35524;1203772;392454
35525;1203776;392452
35526;1203780;392450
35527;1203783;392448
35528;1203787;392446
35529;1203791;392444
35530;1203794;392441
35531;1203797;392439
35532;1203801;392436
35533;1203804;392434
35534;1203807;392431
35535;1203810;392428
35536;1203814;392426
35537;1203817;392423
35538;1203820;392420
35539;1203823;392417
35540;1203826;392414
35541;1203829;392411
35542;1203831;392408
35543;1203834;392405
35544;1203837;392402
35545;1203840;392398
35546;1203843;392395
35547;1203846;392392
35548;1203849;392389
35549;1203851;392386
35550;1203854;392383
35551;1203857;392380
35552;1203860;392377
35553;1203863;392373
35554;1203866;392370
35555;1203868;392367
35556;1203871;392364
35557;1203874;392361
35558;1203877;392358
35559;1203879;392355
35560;1203882;392351
35561;1203885;392348
35562;1203888;392345
35563;1203891;392342
35564;1203894;392339
35565;1203896;392336
35566;1203899;392333
35567;1203902;392329
35568;1203905;392326
35569;1203908;392323
35570;1203910;392320
35571;1203913;392317
35572;1203916;392314
35573;1203919;392311
35574;1203922;392308
35575;1203924;392304
35576;1203927;392301
35577;1203930;392298
35578;1203933;392295
35579;1203936;392292
35580;1203938;392289
35581;1203941;392285
35582;1203944;392282
35583;1203947;392279
35584;1203950;392276
35585;1203952;392273
35586;1203955;392270
35587;1203958;392267
35588;1203961;392264
35589;1203964;392261
35590;1203967;392258
35591;1203970;392255
35592;1203973;392252
35593;1203976;392249
35594;1203979;392246
35595;1203982;392243
35596;1203985;392240
35597;1203989;392238
35598;1203992;392235
35599;1203995;392232
35600;1203998;392230
35601;1204002;392227
35602;1204005;392225
35603;1204009;392222
35604;1204012;392220
35605;1204015;392217
35606;1204019;392215
35607;1204022;392213
35608;1204026;392211
35609;1204030;392208
35610;1204033;392206
35611;1204037;392204
35612;1204041;392202
35613;1204044;392200
35614;1204048;392198
35615;1204052;392196
35616;1204055;392194
35617;1204059;392192
35618;1204063;392190
35619;1204066;392188
35620;1204070;392186
35621;1204074;392184
35622;1204077;392182
35623;1204081;392180
35624;1204085;392178
35625;1204088;392176
35626;1204092;392174
35627;1204096;392172
35628;1204099;392170
35629;1204103;392168
35630;1204107;392166
35631;1204110;392164
35632;1204114;392162
35633;1204118;392160
35634;1204121;392158
35635;1204125;392155
